date,Cluster v2 + VM(M&M),"Cluster v2 + VM(실시간,≤1.5x)",Cluster v2 + TV12m(수정),Cluster v1 + VM(M&M),"Cluster v1 + VM(실시간,≤1.5x)",Naive GMVP-LW + VM(M&M),"Naive GMVP-LW + VM(실시간,≤1.5x)",EW Market + VM(M&M),"EW Market + VM(실시간,≤1.5x)",Market RV2 (t-1),Market ann.vol (t-1)
2015-01-30,0.4985974450426901,0.5902332698063126,0.8714489146805718,0.5373275744249906,0.6494733277720578,0.5033965424895119,0.6354666335232215,0.5298039923159545,0.6922073568400109,0.0020756299999999,0.1541927306386983
2015-02-27,0.4484898635570974,0.531815488822634,0.8401529770027752,0.4833277284818353,0.5846812106861888,0.4528066657800572,0.5721047242529983,0.47656024431782545,0.6233832229542892,0.00230753,0.1705135713073889
2015-03-31,1.245416579243425,1.480498438889113,0.8335906530293775,1.3421582407351522,1.5,1.257403956204743,1.5,1.3233655373487752,1.5,0.00083097,0.1049823143000261
2015-04-30,0.6582645737127085,0.7824267108378375,0.8299718489957182,0.7093973509885632,0.860370059133634,0.6646004983477967,0.8429788293342989,0.6994644730345394,0.917356219686062,0.00157217,0.1341957254433714
2015-05-29,1.6675321692080645,1.5,0.8214905627552005,1.7970629907249032,1.5,1.6835824908759875,1.5,1.7719007775622952,1.5,0.00062062,0.0862985515521552
2015-06-30,1.2884277415608343,1.5,0.8213443900205205,1.3885104307653964,1.5,1.3008291093303976,1.5,1.3690687107935606,1.5,0.00080323,0.1006016799064508
2015-07-31,0.961761827846205,1.1415611045020007,0.8422776697926571,1.0364697117268615,1.255347561107982,0.9710189726197251,1.228063620131682,1.0219572144144897,1.339986666345379,0.00107605,0.1110210053835022
2015-08-31,0.8770519965202028,1.040965645986562,0.9721010919235105,0.9451797770332458,1.1447757529562,0.8854937926807703,1.1197261508287362,0.9319455080346377,1.2207382624175411,0.00117998,0.1162589116818773
2015-09-30,0.18641407131116372,0.22113755399034823,0.9258386763680636,0.20089437234829516,0.24288722136130267,0.18820834302790804,0.23725954697129267,0.19808147872893625,0.2589811866819467,0.00555164,0.2581078844204493
2015-10-30,0.25968027873783883,0.30866044420243843,0.9562264630049226,0.2798517635569943,0.33888397837371276,0.262179751960318,0.3311268335889323,0.2759333200940235,0.3622971872574264,0.0039853,0.2186860763743316
2015-11-30,0.5859692973682205,0.7007383873484974,0.9654502401051401,0.6314863109966873,0.7680230594019372,0.5916093658982048,0.7493638393735792,0.6226443320295739,0.8197314190897408,0.00176614,0.142233367776661
2015-12-31,0.9363865825082193,1.1197685182621084,0.970608158252684,1.0091233641603763,1.227271234214445,0.9453994856067675,1.1975382871811147,0.9949937664070283,1.3100357633950617,0.00110521,0.1180069743701617
2016-01-29,0.37461225470712695,0.44779734227379503,0.9573967915646591,0.4037114433156046,0.4906348548189393,0.3782179705666601,0.4779573731829377,0.398058734732032,0.5227065590003471,0.0027626,0.1778885248483647
2016-02-29,0.2294208778777614,0.2746439213558106,0.9677710918368007,0.2472418682810433,0.300745694559385,0.23162909847780183,0.29432044455235307,0.24378002380229216,0.32217915950071624,0.00451094,0.2446003055469968
2016-03-31,0.36891810142943526,0.4418071673396582,1.056765913961789,0.3975749787197136,0.483858712009558,0.37246900995546023,0.4738093538327192,0.39200819201591014,0.5180682653260202,0.00280524,0.1880053829016605
2016-04-29,0.7227789521552557,0.8749581435931777,0.785058195733118,0.77892308728892,0.9550712698029373,0.7297358402388034,0.9318741905294202,0.7680167201438628,1.0192573158154181,0.0014318399999999,0.128066687173661
2016-05-31,1.142605841471088,1.3832256483441105,0.7880629089895073,1.2313613545872022,1.5,1.1536036450720635,1.4731892366079762,1.2141200129958192,1.5,0.0009057399999999,0.1042539207895799
2016-06-30,0.9637142436737305,1.1662597374260664,0.7843435304771069,1.0385737876127366,1.2727427037361523,0.9729901808295747,1.2423537377259775,1.0240318293375472,1.359022019842379,0.00107387,0.1135184566491282
2016-07-29,0.32581542174316713,0.3939893735740253,0.783324474807438,0.3511241624202904,0.42999080083914665,0.32895145858846014,0.4199246202946107,0.346207773252542,0.45937782924968107,0.00317635,0.1907449749129592
2016-08-31,1.8597322722363696,1.5,0.7779322489890218,2.004192843056156,1.5,1.8776325573024064,1.5,1.9761304279954526,1.5,0.0005564799999999,0.0837355838338755
2016-09-30,3.128393382467948,1.5,0.8700593623880084,3.371401207049444,1.5,3.1585047776299726,1.5,3.3241953404402653,1.5,0.0003308099999999,0.0602040443535294
2016-10-31,0.5975471239167565,0.7222410605026491,0.9162136699709619,0.6439634817449359,0.7882091791318472,0.603298631280576,0.7693709307976201,0.6349467992578824,0.8418568533132694,0.00173192,0.1441632408070795
2016-11-30,2.4893053707940274,1.5,1.0044789311976416,2.6826700180489955,1.5,2.513265419462778,1.5,2.6451076648162597,1.5,0.00041574,0.0706320040774718
2016-12-30,0.9428616596398652,1.0688608038011589,0.8860167536847312,1.016101413334022,1.1603862895000674,0.9519368866160012,1.1764292502252174,1.0018741099567352,1.214704696467458,0.00109762,0.1147668941812054
2017-01-31,1.7993007543055253,1.5,0.9407403338966062,1.9390671163372384,1.5,1.8166193742501442,1.5,1.9119165821769422,1.5,0.00057517,0.0830785170787249
2017-02-28,2.366143433293495,1.5,1.035125422967801,2.549941088535574,1.5,2.388918024343718,1.5,2.5142371863613144,1.5,0.00043738,0.0742360289886251
2017-03-31,3.6679206622515537,1.5,1.027100019134229,3.952837970243079,1.5,3.7032251124856486,1.5,3.8974909111150153,1.5,0.0002821499999999,0.0611735236846791
2017-04-28,1.4807609312546988,1.5,1.3272870793265708,1.5957837076887813,1.5,1.4950135434074336,1.5,1.5734397776086875,1.5,0.0006989,0.0875072170936675
2017-05-31,2.183848181759288,1.5,1.3819637769530972,2.3534854782833348,1.5,2.2048681455347348,1.5,2.3205323188307663,1.5,0.00047389,0.0792797445425806
2017-06-30,1.7645719702877891,1.5,1.3723111713401526,1.901640664468072,1.5,1.781556318927234,1.5,1.8750141700129572,1.5,0.0005864899999999,0.0819632622803434
2017-07-31,1.913582735205984,1.5,1.3869821089089491,2.0622263106096215,1.5,1.9320013414586155,1.5,2.0333513194240505,1.5,0.0005408199999999,0.0787073520881453
2017-08-31,3.780056303798338,1.5,1.402468745562022,4.073684101481808,1.5,3.8164400814064408,1.5,4.0166449724987645,1.5,0.00027378,0.0587335338626921
2017-09-29,1.2620316511030514,1.4076441637450798,1.4420804348773502,1.3600639407141513,1.5,1.2741789513646853,1.492008773015988,1.3410205243355071,1.5,0.0008200299999999,0.0947875335776764
2017-10-31,3.4264934438761347,1.5,1.4941538806624586,3.6926571310919094,1.5,3.459474110146195,1.5,3.6409530860203017,1.5,0.00030203,0.061689366993024
2017-11-30,3.9165297262106757,1.5,1.5781007285004447,4.220758527488985,1.5,3.954227087070297,1.5,4.161660083903692,1.5,0.00026424,0.0550158985285989
2017-12-29,2.5689557275757946,1.5,2.0,2.768507467552909,1.5,2.5936824264303224,1.5,2.72974323090657,1.5,0.00040285,0.0695284114589136
2018-01-31,3.7015051141109447,1.5,1.8365268176415381,3.9890312003436756,1.5,3.737132821230477,1.5,3.933177368901266,1.5,0.0002795899999999,0.0593534666215883
2018-02-28,1.3218344102971005,1.3765475020118738,1.835455379787101,1.4245120678779575,1.5,1.3345573237549402,1.4960181959633019,1.4045662582487728,1.5,0.00078293,0.0969286335403527
2018-03-29,0.19978105336945343,0.20701514711240737,1.34980955638332,0.21529967690445512,0.22635782999968185,0.20170398489002436,0.2248381980820622,0.21228508231758134,0.2427281103217258,0.00518019,0.2621176794776286
2018-04-30,0.3177202496727051,0.3292185624508205,1.3424652059168092,0.3424001723228244,0.35994446276836073,0.3207783689113172,0.3576946765863753,0.33760593518847376,0.386023569862298,0.00325728,0.1977052351355421
2018-05-31,0.43260869095655496,0.4482209761856903,1.348092673459435,0.46621293570197364,0.49005447982105654,0.43677263380240083,0.48701510448834734,0.45968509036330457,0.5255765091589725,0.00239224,0.1694310479221562
2018-06-29,1.1938121501619685,1.2375369937171297,1.309351778322917,1.2865452748372797,1.3526452641810285,1.205302824449994,1.3451263830366431,1.2685312560656044,1.4522691259386906,0.00086689,0.0996485369139502
2018-07-31,1.5023645421411178,1.5,1.3113738474215493,1.6190654471999555,1.5,1.5168250932531835,1.5,1.5963955296083499,1.5,0.00068885,0.0909186449525068
2018-08-31,1.5536530225546965,1.5,1.2847922536919918,1.6743379221205046,1.5,1.5686072352726357,1.5,1.6508940874190625,1.5,0.00066611,0.0894053689662986
2018-09-28,1.9912335536800034,1.5,1.2548935375310029,2.145908901360137,1.5,2.0103995641730448,1.5,2.115862198778064,1.5,0.0005197299999999,0.0754614672762083
2018-10-31,3.977645533299673,1.5,1.2180673729268863,4.286621697685024,1.5,4.015931145697038,1.5,4.226601047623613,1.5,0.00026018,0.0587435819562667
2018-11-30,0.21161859612342707,0.195913316708108,0.9687370321355142,0.2280567381336802,0.21342796933848504,0.21365546629685728,0.20218444579229136,0.2248635210412877,0.21062633034573244,0.0048904199999999,0.2314778456861007
2018-12-31,0.33327015581551184,0.308954147288271,0.9679428971947462,0.35915796647785697,0.33649908284234287,0.3364779459271102,0.3184119986563519,0.3541290891606968,0.33170365307044497,0.0031053,0.1930378201285955
2019-01-31,0.14593972268225602,0.1373250772096837,0.7566125026064577,0.15727605101225153,0.1490759340012191,0.1473444209162278,0.14237980022187385,0.15507389474874342,0.14738468037522032,0.00709131,0.306680883347049
2019-02-28,0.3253391433052315,0.30846999388896124,0.6654982121638703,0.3506108875522554,0.33436308943761167,0.32847059587786487,0.31907328707587507,0.345701685184139,0.33204546338837,0.0031809999999999,0.1953765594947357
2019-03-29,1.8143475014970354,1.5,0.6987301432278497,1.9552826670822043,1.5,1.8318109493118082,1.5,1.9279050851520192,1.5,0.0005704,0.0869787632882757
2019-04-30,0.8011827755658416,0.7596577350487447,0.6977780217535915,0.8634171750098235,0.8236238494517517,0.8088943157088652,0.7862179028514665,0.8513277340063726,0.8176110133472103,0.00129172,0.1245015662552082
2019-05-31,2.377558846843748,1.5,0.6966771411090057,2.5622432303435616,1.5,2.4004433134710883,1.5,2.5263670753789844,1.5,0.0004352799999999,0.0722728164664972
2019-06-28,0.4905896700437343,0.46276559844570225,0.6854281444379673,0.5286977702422564,0.5003501450924053,0.49531169109769796,0.4681726403884907,0.5212950213892155,0.4835525304242951,0.0021095099999999,0.155446061969476
2019-07-31,0.8609633826560028,0.8139255661232595,0.6617779839948271,0.9278414293351931,0.8794498265100004,0.8692503227769209,0.823291797810548,0.9148499293451937,0.8504431813323876,0.0012020299999999,0.1230673717928517
2019-08-30,1.6308227593470934,1.5,0.6668746384828882,1.7575020616521928,1.5,1.646519745800627,1.5,1.7328937748323878,1.5,0.0006345899999999,0.0852580787960882
2019-09-30,0.22612643605902755,0.21354632461247347,0.6714609310139873,0.24369152030163688,0.23087906773293906,0.22830294701539014,0.21620423990446072,0.24027938727602918,0.22237735721720078,0.00457666,0.2289619182309582
2019-10-31,1.4087607400477922,1.3308085906892124,0.6722637257423424,1.5181906745034024,1.4384041954817837,1.4223203363473025,1.3472376119517289,1.496933190725425,1.3857602647114933,0.00073462,0.0962092095383804
2019-11-29,0.6505842065303188,0.6145655857895167,0.7597386485146362,0.7011203870573632,0.66418677258606,0.656846206136504,0.6221833331065694,0.6913034019417379,0.6398859304290762,0.0015907299999999,0.1320184374475283
2019-12-31,2.8763307805842038,1.5,0.7652175536797251,3.099758847426346,1.5,2.9040160241460415,1.5,3.056356477406941,1.5,0.0003597999999999,0.0673311220759018
2020-01-31,2.0537473256214582,1.5,1.1701632124342287,2.213278627738464,1.5,2.073515043336023,1.5,2.182288624100954,1.5,0.00050391,0.0777619444201339
2020-02-28,0.9230816979627066,0.8618572187711672,1.5193717395829087,0.9947849807371865,0.9358891510372066,0.9319665389580741,0.8749483548680876,0.9808561469314373,0.8984954807560476,0.00112114,0.1159899995689283
2020-03-31,0.21992885434126971,0.20646685252726701,0.7866110244692662,0.23701252187351948,0.22336147508662674,0.22204571236740997,0.2090097819212707,0.23369390720705024,0.2144558355164102,0.00470563,0.2498229646854158
2020-04-30,0.01429818161143614,0.013963425848775737,0.5166687246383516,0.015408837972090247,0.015055385602957126,0.014435804392194199,0.014018435057921344,0.015193085676459574,0.01453000177705375,0.0723801,0.9105389313228432
2020-05-29,0.07039879452824063,0.06924258309619051,0.4783847316396544,0.07586724296805022,0.07481339655618444,0.071076396626765,0.06958252595837787,0.07480496092814722,0.0729402891347634,0.01470059,0.4200084284868579
2020-06-30,0.23227609417907097,0.22862765799222343,0.4750397072281601,0.2503188725154112,0.2472765831837202,0.23451179679170087,0.2303607728509234,0.24681394427340464,0.2411781836781938,0.00445549,0.2369370675939077
2020-07-31,0.14119647710752573,0.13918970582545764,0.4860357761523295,0.1521643588748125,0.15038624449638865,0.14255552067969837,0.14003362066640118,0.1500337757769907,0.1466764330456715,0.0073295299999999,0.289752367627004
2020-08-31,0.5627841725237419,0.5562395459755544,0.4708419234120194,0.6065002084418344,0.6007177876151115,0.5682010797147509,0.5601690434447464,0.598008081228295,0.5850800733157769,0.0018389,0.145133606157787
2020-09-30,1.3392132391965383,1.3236261205284456,0.4737032742679486,1.4432408521341271,1.4299127108752503,1.3521034272648464,1.3330465376132012,1.4230328048070082,1.3935794913185353,0.00077277,0.0962976635230575
2020-10-30,0.20000228330181488,0.19748666903046416,0.4757860973872098,0.2155380915696883,0.21312090617931806,0.20192734420354114,0.19849090872881342,0.21252015873554184,0.2079521244119395,0.00517446,0.2491857138762172
2020-11-30,0.2832295590113436,0.27965648906677737,0.47415729001564855,0.3052303084625608,0.3017985050941889,0.28595569863967535,0.28129152618183373,0.3009565183256188,0.2945040114300409,0.00365394,0.204583043818841
2020-12-31,0.40903510711151253,0.4087823817262985,0.4272697844547476,0.44080819936828414,0.44019644028772914,0.41297214962489986,0.4119284713058144,0.4346360674321321,0.4336394581955054,0.00253011,0.1785479935479534
