date,"Cluster v2 (잔차+동적K, [C23+K24])","Cluster v1 (원시+K=10, [K24])",Naive GMVP-LW,EW Market,S&P500 (approx.)
2020-03-31,-0.14290322641637845,-0.15165585115084887,-0.13891695788803368,-0.22345400629451606,0.014174395484882085
2020-04-30,0.07208566443418561,0.08699937366756551,0.07746701495121364,0.16539389769334456,0.014174395484882085
2020-05-29,0.029116578521111977,0.042581568193152335,0.052128826060188135,0.060395220550269926,0.014174395484882085
2020-06-30,-0.024424446219511262,-0.013918916138072788,0.0006630371940584824,0.0323984856995399,0.014174395484882085
2020-07-31,0.04706879916508828,0.04646002425142965,0.05435021552207242,0.0395807623020034,0.014174395484882085
2020-08-31,0.008508751732303399,0.023438836866470837,-0.002043491421834856,0.05109010921723495,0.014174395484882085
2020-09-30,-0.02550957058378574,-0.03373504404205749,-0.05191895316732137,-0.03584902977482862,0.014174395484882085
2020-10-30,0.009673592853427879,0.002264606266895422,-0.018527863284392362,0.016121626968766272,0.014174395484882085
2020-11-30,0.0951199377239229,0.09431608760056052,0.10665778257957914,0.17801596542259535,0.014174395484882085
2020-12-31,0.02808390979600989,0.0412156777606372,0.050984697210324045,0.07086238412443199,0.014174395484882085
